wGWAS	MODEL	n_test	n_eqtl	n_gwas	n_gwas_eqtl	frac_gwas	frac_all	enrich	log_enrich	log_enrich_meanJK	log_enrich_lowJK	log_enrich_highJK	GROUP
Mouth_teeth	TReCASE	5649864	638712	750	92	0.122666666666667	0.11304909286312	1.08507431205301	0.0816484750184992	0.069237877810966	-0.40014396198263	0.538619717604562	Brain_Nucleus_accumbens_basal_ganglia
Mouth_teeth	OLS	5649864	362976	750	49	0.0653333333333333	0.0642450862534036	1.01693899321167	0.0167971282579586	0.0133077764742476	-0.366125101065248	0.392740654013743	Brain_Nucleus_accumbens_basal_ganglia
Psychiatric_neurologic	TReCASE	5649864	638712	16158	2988	0.184923876717416	0.11304909286312	1.63578381775536	0.492122088712869	0.497706540478756	0.351324347273123	0.64408873368439	Brain_Nucleus_accumbens_basal_ganglia
Psychiatric_neurologic	OLS	5649864	362976	16158	1796	0.111152370342864	0.0642450862534036	1.73013029984025	0.548196723500179	0.557580157454376	0.350824203994657	0.764336110914094	Brain_Nucleus_accumbens_basal_ganglia
Respiratory	TReCASE	5649864	638712	6886	1426	0.207086842869591	0.11304909286312	1.83183108882024	0.605316061575587	0.622598666745919	0.342776526971855	0.902420806519983	Brain_Nucleus_accumbens_basal_ganglia
Respiratory	OLS	5649864	362976	6886	817	0.11864652918966	0.0642450862534036	1.8467798256458	0.613443487639222	0.634122041450844	0.329677180115787	0.938566902785902	Brain_Nucleus_accumbens_basal_ganglia
Skeletal	TReCASE	5649864	638712	4110	636	0.154744525547445	0.11304909286312	1.36882589349753	0.313953360349657	0.315820603928943	0.198007057459616	0.433634150398271	Brain_Nucleus_accumbens_basal_ganglia
Skeletal	OLS	5649864	362976	4110	327	0.0795620437956205	0.0642450862534036	1.2384144599293	0.213831900084661	0.216884651785325	0.0507158703848626	0.383053433185788	Brain_Nucleus_accumbens_basal_ganglia
Skin	TReCASE	5649864	638712	1383	316	0.228488792480116	0.11304909286312	2.02114662482758	0.703664986421969	0.730016825116026	0.409895268238916	1.05013838199314	Brain_Nucleus_accumbens_basal_ganglia
Skin	OLS	5649864	362976	1383	190	0.137382501807665	0.0642450862534036	2.13841259805899	0.760063777173416	0.794283556507126	0.424665830228256	1.163901282786	Brain_Nucleus_accumbens_basal_ganglia
substance_addiction	TReCASE	5649864	638712	1178	198	0.168081494057725	0.11304909286312	1.48680090924071	0.396626770982818	0.402381885283978	0.173205727441125	0.631558043126831	Brain_Nucleus_accumbens_basal_ganglia
substance_addiction	OLS	5649864	362976	1178	118	0.100169779286927	0.0642450862534036	1.55918195660637	0.444161296931821	0.45648036346213	0.114022979566303	0.798937747357957	Brain_Nucleus_accumbens_basal_ganglia
gwas_catalog	TReCASE	5576290	930743	119009	33536	0.281793813913233	0.166910795528927	1.68828992169291	0.523716135983051	0.525797780197113	0.460469845175225	0.591125715219	Breast_Mammary_Tissue
gwas_catalog	OLS	5576290	583769	119009	22089	0.185607811173945	0.104687704549082	1.77296667238438	0.572654229613865	0.576234875546662	0.483957736663827	0.668512014429497	Breast_Mammary_Tissue
Aging	TReCASE	5576290	930743	1495	290	0.193979933110368	0.166910795528927	1.16217727257042	0.150295204944014	0.156417447272953	-0.0241383837351565	0.336973278281062	Breast_Mammary_Tissue
Aging	OLS	5576290	583769	1495	190	0.127090301003344	0.104687704549082	1.21399453308062	0.193916189398682	0.202164782390287	-0.0132911998628272	0.417620764643401	Breast_Mammary_Tissue
Anthropometric	TReCASE	5576290	930743	16158	5329	0.329805669018443	0.166910795528927	1.97593971062995	0.68104408804541	0.684849868275576	0.580245257230275	0.789454479320876	Breast_Mammary_Tissue
Anthropometric	OLS	5576290	583769	16158	3548	0.219581631390024	0.104687704549082	2.09749208214872	0.740742384452799	0.747782931370216	0.598572218366772	0.896993644373661	Breast_Mammary_Tissue
Blood	TReCASE	5576290	930743	26623	9621	0.361379258535852	0.166910795528927	2.16510416471667	0.772468473330163	0.77318950015571	0.721118454466958	0.825260545844461	Breast_Mammary_Tissue
Blood	OLS	5576290	583769	26623	6315	0.23720091650077	0.104687704549082	2.26579537226896	0.817925855028191	0.818856736333645	0.753982475168853	0.883730997498436	Breast_Mammary_Tissue
Cardiometabolic	TReCASE	5576290	930743	12708	3615	0.284466477809254	0.166910795528927	1.70430245034662	0.53315590699174	0.534142496363255	0.464387930155869	0.603897062570641	Breast_Mammary_Tissue
Cardiometabolic	OLS	5576290	583769	12708	2305	0.181381806735914	0.104687704549082	1.73259894767179	0.549622563104325	0.551065667468896	0.450002738105894	0.652128596831899	Breast_Mammary_Tissue
Circadian	TReCASE	5576290	930743	507	132	0.260355029585799	0.166910795528927	1.55984535787967	0.444586686783469	0.455138414270298	0.193246823738837	0.717030004801759	Breast_Mammary_Tissue
Circadian	OLS	5576290	583769	507	81	0.159763313609467	0.104687704549082	1.52609434219244	0.422711754144238	0.435188077093237	0.126251326065815	0.744124828120659	Breast_Mammary_Tissue
Colon	TReCASE	5576290	930743	663	119	0.17948717948718	0.166910795528927	1.07534793611401	0.0726442707139484	0.0815462419966776	-0.182222661613257	0.345315145606612	Breast_Mammary_Tissue
Colon	OLS	5576290	583769	663	60	0.0904977375565611	0.104687704549082	0.864454311481555	-0.145656824900779	-0.132181544144095	-0.452147465807581	0.187784377519392	Breast_Mammary_Tissue
Digestion	TReCASE	5576290	930743	778	104	0.133676092544987	0.166910795528927	0.800883442687924	-0.222039857248738	-0.216644879397884	-0.399319056718389	-0.0339707020773802	Breast_Mammary_Tissue
Digestion	OLS	5576290	583769	778	59	0.0758354755784062	0.104687704549082	0.724397157288432	-0.32241547720969	-0.315165985135732	-0.563822682851795	-0.0665092874196692	Breast_Mammary_Tissue
Education_wealth	TReCASE	5576290	930743	4796	1250	0.260633861551293	0.166910795528927	1.56151590270339	0.445657081937224	0.449869462051698	0.287124490809801	0.612614433293595	Breast_Mammary_Tissue
Education_wealth	OLS	5576290	583769	4796	902	0.188073394495413	0.104687704549082	1.79651846704917	0.585850606978201	0.592573162359152	0.379104426031027	0.806041898687275	Breast_Mammary_Tissue
Endocrine	TReCASE	5576290	930743	616	159	0.258116883116883	0.166910795528927	1.54643612055728	0.435953006474993	0.443745979057808	0.222545724839313	0.664946233276303	Breast_Mammary_Tissue
Endocrine	OLS	5576290	583769	616	114	0.185064935064935	0.104687704549082	1.76778100028136	0.569725087923958	0.583656834177872	0.29411899562297	0.873194672732773	Breast_Mammary_Tissue
Eyes	TReCASE	5576290	930743	2519	630	0.250099245732434	0.166910795528927	1.49840065730853	0.40439831082125	0.406998244436006	0.279302244385772	0.53469424448624	Breast_Mammary_Tissue
Eyes	OLS	5576290	583769	2519	416	0.165144898769353	0.104687704549082	1.57750042835189	0.455841586971636	0.459800212303001	0.291963165976123	0.627637258629879	Breast_Mammary_Tissue
Female_reproduction	TReCASE	5576290	930743	1291	336	0.260263361735089	0.166910795528927	1.55929615523271	0.444234536904843	0.44748136694567	0.324470809392717	0.570491924498624	Breast_Mammary_Tissue
Female_reproduction	OLS	5576290	583769	1291	223	0.172734314484895	0.104687704549082	1.64999619801493	0.500772983676459	0.506239369801548	0.339974438978167	0.672504300624929	Breast_Mammary_Tissue
Immune	TReCASE	5576290	930743	4857	1603	0.330039118797612	0.166910795528927	1.97733836060001	0.68175167805209	0.696210341441852	0.474573787400476	0.917846895483229	Breast_Mammary_Tissue
Immune	OLS	5576290	583769	4857	1109	0.228330245007206	0.104687704549082	2.18106076535622	0.779811348067605	0.809012910152975	0.462709619860524	1.15531620044543	Breast_Mammary_Tissue
Kidney_urinary	TReCASE	5576290	930743	2276	873	0.383567662565905	0.166910795528927	2.29803986824465	0.832056528381662	0.834667863992141	0.726917474139318	0.942418253844964	Breast_Mammary_Tissue
Kidney_urinary	OLS	5576290	583769	2276	614	0.269771528998243	0.104687704549082	2.5769170330004	0.946593735963903	0.949950088907561	0.813936341038759	1.08596383677636	Breast_Mammary_Tissue
Liver	TReCASE	5576290	930743	460	151	0.328260869565217	0.166910795528927	1.96668447073771	0.676349115120065	0.684000217046178	0.449061409589312	0.918939024503043	Breast_Mammary_Tissue
Liver	OLS	5576290	583769	460	80	0.173913043478261	0.104687704549082	1.66125567684716	0.507573748253723	0.515583859842781	0.273351358971532	0.757816360714029	Breast_Mammary_Tissue
Morphology	TReCASE	5576290	930743	969	233	0.240454076367389	0.166910795528927	1.44061428504615	0.365069609463216	0.375809098127641	0.125748337405737	0.625869858849544	Breast_Mammary_Tissue
Morphology	OLS	5576290	583769	969	151	0.155830753353973	0.104687704549082	1.48852966091078	0.397788827987141	0.409916662598159	0.129500196544328	0.69033312865199	Breast_Mammary_Tissue
Mouth_teeth	TReCASE	5576290	930743	756	183	0.242063492063492	0.166910795528927	1.45025665533744	0.371740544450169	0.388500387968299	0.175687305683472	0.601313470253126	Breast_Mammary_Tissue
Mouth_teeth	OLS	5576290	583769	756	118	0.156084656084656	0.104687704549082	1.49095499568889	0.399416851349114	0.409060232837999	0.166356236169542	0.651764229506456	Breast_Mammary_Tissue
Psychiatric_neurologic	TReCASE	5576290	930743	15729	4071	0.258821285523555	0.166910795528927	1.55065635331358	0.438678295050618	0.44299047223757	0.324514431059194	0.561466513415947	Breast_Mammary_Tissue
Psychiatric_neurologic	OLS	5576290	583769	15729	2821	0.179350244770806	0.104687704549082	1.71319302054922	0.538358892824336	0.545593821787587	0.381775695034957	0.709411948540217	Breast_Mammary_Tissue
Respiratory	TReCASE	5576290	930743	6864	1760	0.256410256410256	0.166910795528927	1.53621133730573	0.429319214652681	0.437044141114307	0.255215630020686	0.618872652207927	Breast_Mammary_Tissue
Respiratory	OLS	5576290	583769	6864	1181	0.17205710955711	0.104687704549082	1.64352738746356	0.496844778092546	0.510499285452024	0.27360315465858	0.747395416245468	Breast_Mammary_Tissue
Skeletal	TReCASE	5576290	930743	4103	1051	0.256154033633926	0.166910795528927	1.53467624920362	0.428319446223047	0.429954373987223	0.328312424118518	0.531596323855927	Breast_Mammary_Tissue
Skeletal	OLS	5576290	583769	4103	665	0.162076529368755	0.104687704549082	1.54819068836079	0.437086951276651	0.438990316830525	0.318690347896222	0.559290285764828	Breast_Mammary_Tissue
Skin	TReCASE	5576290	930743	1372	459	0.334548104956268	0.166910795528927	2.00435270766107	0.695321169562996	0.719194111765028	0.427340192347361	1.01104803118269	Breast_Mammary_Tissue
Skin	OLS	5576290	583769	1372	318	0.231778425655977	0.104687704549082	2.21399854600221	0.794800177557329	0.832105242015413	0.449744324399754	1.21446615963107	Breast_Mammary_Tissue
substance_addiction	TReCASE	5576290	930743	1148	306	0.266550522648084	0.166910795528927	1.59696394594134	0.46810429286115	0.477081806376037	0.263405011755073	0.690758600997	Breast_Mammary_Tissue
substance_addiction	OLS	5576290	583769	1148	206	0.179442508710801	0.104687704549082	1.71407434601521	0.538873194973052	0.548156613340741	0.320068465969437	0.776244760712046	Breast_Mammary_Tissue
gwas_catalog	TReCASE	5353244	1230070	116543	41692	0.357739203555769	0.229780297703598	1.55687501117798	0.442680614214063	0.443957120610796	0.397353229961588	0.490561011260005	Cells_Cultured_fibroblasts
gwas_catalog	OLS	5353244	912601	116543	32487	0.278755480809658	0.170476257013504	1.63515721011857	0.491738952704535	0.493379769620174	0.436331232469469	0.550428306770878	Cells_Cultured_fibroblasts
Aging	TReCASE	5353244	1230070	1456	358	0.245879120879121	0.229780297703598	1.07006180832914	0.0677164115990846	0.0720762962736632	-0.0967366718799432	0.24088926442727	Cells_Cultured_fibroblasts
Aging	OLS	5353244	912601	1456	278	0.190934065934066	0.170476257013504	1.12000386023809	0.113332131942217	0.118169762960253	-0.0634794377291814	0.299818963649687	Cells_Cultured_fibroblasts
Anthropometric	TReCASE	5353244	1230070	15982	6561	0.410524339882368	0.229780297703598	1.78659503876141	0.580311595365485	0.582619839247307	0.504203143726084	0.661036534768531	Cells_Cultured_fibroblasts
Anthropometric	OLS	5353244	912601	15982	5146	0.321987235640095	0.170476257013504	1.88875120372093	0.635915871915493	0.639032752711314	0.544468735863307	0.733596769559321	Cells_Cultured_fibroblasts
Blood	TReCASE	5353244	1230070	26388	11420	0.43277247233591	0.229780297703598	1.88341853788596	0.633088496822255	0.633572360628478	0.587119920868939	0.680024800388017	Cells_Cultured_fibroblasts
Blood	OLS	5353244	912601	26388	9040	0.342579960588146	0.170476257013504	2.0095464705153	0.697909060051672	0.698538897056695	0.642872686771009	0.754205107342381	Cells_Cultured_fibroblasts
Cardiometabolic	TReCASE	5353244	1230070	12458	4442	0.356558034997592	0.229780297703598	1.55173458543225	0.439373392595298	0.440337542090413	0.373193596829274	0.507481487351553	Cells_Cultured_fibroblasts
Cardiometabolic	OLS	5353244	912601	12458	3394	0.272435382886499	0.170476257013504	1.59808402448042	0.468805426988292	0.469950293051743	0.385161087442312	0.554739498661174	Cells_Cultured_fibroblasts
Circadian	TReCASE	5353244	1230070	462	174	0.376623376623377	0.229780297703598	1.63905861550061	0.494122062087806	0.501698144470129	0.311212435208884	0.692183853731373	Cells_Cultured_fibroblasts
Circadian	OLS	5353244	912601	462	128	0.277056277056277	0.170476257013504	1.62518981769015	0.48562461984609	0.493978335954956	0.276558815771196	0.711397856138716	Cells_Cultured_fibroblasts
Colon	TReCASE	5353244	1230070	650	166	0.255384615384615	0.229780297703598	1.1114295609193	0.105647079421876	0.110611510396433	-0.096326256409717	0.317549277202583	Cells_Cultured_fibroblasts
Colon	OLS	5353244	912601	650	124	0.190769230769231	0.170476257013504	1.11903695043069	0.112468449723565	0.117900962117998	-0.106976661295769	0.342778585531764	Cells_Cultured_fibroblasts
Digestion	TReCASE	5353244	1230070	742	153	0.206199460916442	0.229780297703598	0.897376593977723	-0.108279667819929	-0.102914846992531	-0.280296173280639	0.0744664792955756	Cells_Cultured_fibroblasts
Digestion	OLS	5353244	912601	742	115	0.154986522911051	0.170476257013504	0.909138466706093	-0.0952578677959192	-0.0871174209327324	-0.311462302698998	0.137227460833534	Cells_Cultured_fibroblasts
Education_wealth	TReCASE	5353244	1230070	4571	1605	0.351126668125137	0.229780297703598	1.52809736793913	0.424023411187387	0.426817562727847	0.306538858524058	0.547096266931636	Cells_Cultured_fibroblasts
Education_wealth	OLS	5353244	912601	4571	1291	0.282432728068256	0.170476257013504	1.65672764651258	0.504844359523109	0.508742449651533	0.363802727783679	0.653682171519387	Cells_Cultured_fibroblasts
Endocrine	TReCASE	5353244	1230070	611	192	0.314238952536825	0.229780297703598	1.36756264865743	0.313030066811202	0.31993967387713	0.124818902430087	0.515060445324172	Cells_Cultured_fibroblasts
Endocrine	OLS	5353244	912601	611	121	0.198036006546645	0.170476257013504	1.16166327215266	0.149852833433357	0.158947558507965	-0.0854188892716197	0.40331400628755	Cells_Cultured_fibroblasts
Eyes	TReCASE	5353244	1230070	2464	868	0.352272727272727	0.229780297703598	1.5330849981191	0.427282043961955	0.429168164890177	0.323052287526549	0.535284042253805	Cells_Cultured_fibroblasts
Eyes	OLS	5353244	912601	2464	651	0.264204545454545	0.170476257013504	1.5498025947016	0.43812756456337	0.440626571367969	0.309432844218998	0.57182029851694	Cells_Cultured_fibroblasts
Female_reproduction	TReCASE	5353244	1230070	1259	410	0.325655281969817	0.229780297703598	1.41724632278914	0.348715779609022	0.351018021757446	0.242729601739692	0.4593064417752	Cells_Cultured_fibroblasts
Female_reproduction	OLS	5353244	912601	1259	319	0.253375694996029	0.170476257013504	1.48628142965362	0.396277315748709	0.399503718843239	0.263712175127535	0.535295262558943	Cells_Cultured_fibroblasts
Immune	TReCASE	5353244	1230070	4819	1848	0.383482050217888	0.229780297703598	1.66890744789858	0.512169189516312	0.516776322553264	0.402177457914021	0.631375187192507	Cells_Cultured_fibroblasts
Immune	OLS	5353244	912601	4819	1468	0.304627516082175	0.170476257013504	1.7869204862824	0.580493739542339	0.585119722618711	0.465213411920291	0.70502603331713	Cells_Cultured_fibroblasts
Kidney_urinary	TReCASE	5353244	1230070	2200	962	0.437272727272727	0.229780297703598	1.90300357185881	0.643433465274315	0.645670653636287	0.549443933989569	0.741897373283005	Cells_Cultured_fibroblasts
Kidney_urinary	OLS	5353244	912601	2200	770	0.35	0.170476257013504	2.05307182437889	0.719337122509533	0.722091707696182	0.60953166671623	0.834651748676134	Cells_Cultured_fibroblasts
Liver	TReCASE	5353244	1230070	452	182	0.402654867256637	0.229780297703598	1.7523472259403	0.56095616119958	0.567097715549132	0.394441546276873	0.73975388482139	Cells_Cultured_fibroblasts
Liver	OLS	5353244	912601	452	141	0.311946902654867	0.170476257013504	1.82985541869421	0.604236957554148	0.61147707936433	0.402248676279472	0.820705482449188	Cells_Cultured_fibroblasts
Morphology	TReCASE	5353244	1230070	955	279	0.292146596858639	0.229780297703598	1.27141708744537	0.240132095295651	0.246346540821823	0.0595409627604412	0.433152118883204	Cells_Cultured_fibroblasts
Morphology	OLS	5353244	912601	955	217	0.227225130890052	0.170476257013504	1.33288432577478	0.287345260067941	0.296165144691035	0.0697395339709922	0.522590755411078	Cells_Cultured_fibroblasts
Mouth_teeth	TReCASE	5353244	1230070	751	225	0.299600532623169	0.229780297703598	1.30385649081905	0.265326404395301	0.259334593723653	0.0605341999490035	0.458134987498302	Cells_Cultured_fibroblasts
Mouth_teeth	OLS	5353244	912601	751	147	0.195739014647137	0.170476257013504	1.14818930258207	0.138186182022813	0.121963876023239	-0.25280158751426	0.496729339560738	Cells_Cultured_fibroblasts
Psychiatric_neurologic	TReCASE	5353244	1230070	15245	5229	0.3429977041653	0.229780297703598	1.49272025318613	0.400600128720791	0.403778658787747	0.314092266381604	0.493465051193891	Cells_Cultured_fibroblasts
Psychiatric_neurologic	OLS	5353244	912601	15245	4174	0.273794686782552	0.170476257013504	1.60605759170829	0.473782475223002	0.478386933468065	0.361202116653725	0.595571750282404	Cells_Cultured_fibroblasts
